;annee;code_iris;nom_iris;numero_de_voie;indice_de_repetition;type_de_voie;libelle_de_voie;code_commune;nom_commune;segment_de_client;nombre_de_logements;consommation_annuelle_totale_de_l_adresse_mwh;consommation_annuelle_moyenne_par_site_de_l_adresse_mwh;consommation_annuelle_moyenne_de_la_commune_mwh;adresse;code_epci;code_departement;code_region;tri_des_adresses
1890451;2020;693880303;Bataille;43.0;;AVENUE;JEAN MERMOZ;69123;Lyon;RESIDENTIEL;13;52.183;4.014;2.977;43 AVENUE JEAN MERMOZ;200046977.0;69.0;84.0;171559
1890467;2020;693880801;Moulin à Vent;101.0;;RUE;JEAN SARRAZIN;69123;Lyon;RESIDENTIEL;12;16.975;1.415;2.977;101 RUE JEAN SARRAZIN;200046977.0;69.0;84.0;171600
1890469;2020;693880702;États-Unis;90.0;;RUE;JEAN SARRAZIN;69123;Lyon;RESIDENTIEL;44;78.351;1.781;2.977;90 RUE JEAN SARRAZIN;200046977.0;69.0;84.0;171602
1890471;2020;693880702;États-Unis;88.0;;RUE;JEAN SARRAZIN;69123;Lyon;RESIDENTIEL;44;77.228;1.755;2.977;88 RUE JEAN SARRAZIN;200046977.0;69.0;84.0;171603
1890473;2020;693880702;États-Unis;86.0;;RUE;JEAN SARRAZIN;69123;Lyon;RESIDENTIEL;44;83.903;1.907;2.977;86 RUE JEAN SARRAZIN;200046977.0;69.0;84.0;171604
1890477;2020;693880202;Les Alouettes-Bachut;58.0;;BOULEVARD;JEAN XXIII;69123;Lyon;RESIDENTIEL;24;48.951;2.04;2.977;58 BOULEVARD JEAN XXIII;200046977.0;69.0;84.0;171625
1890479;2020;693880301;Laennec;33.0;;BOULEVARD;JEAN XXIII;69123;Lyon;RESIDENTIEL;16;26.304;1.644;2.977;33 BOULEVARD JEAN XXIII;200046977.0;69.0;84.0;171630
1890481;2020;693880301;Laennec;31.0;;BOULEVARD;JEAN XXIII;69123;Lyon;RESIDENTIEL;43;77.362;1.799;2.977;31 BOULEVARD JEAN XXIII;200046977.0;69.0;84.0;171631
1890483;2020;693880204;Montplaisir Sud;6.0;;BOULEVARD;JEAN XXIII;69123;Lyon;RESIDENTIEL;32;42.893;1.34;2.977;6 BOULEVARD JEAN XXIII;200046977.0;69.0;84.0;171635
1890553;2020;693880403;Genton-Ranvier;1.0;;PLACE;JULIE DAUBIE;69123;Lyon;RESIDENTIEL;21;45.036;2.145;2.977;1 PLACE JULIE DAUBIE;200046977.0;69.0;84.0;171921
1890565;2020;693880204;Montplaisir Sud;12.0;;PROMENADE;L ET N BULLUKIAN;69123;Lyon;RESIDENTIEL;12;21.583;1.799;2.977;12 PROMENADE L ET N BULLUKIAN;200046977.0;69.0;84.0;171967
1890567;2020;693880204;Montplaisir Sud;10.0;;PROMENADE;L ET N BULLUKIAN;69123;Lyon;RESIDENTIEL;55;72.279;1.314;2.977;10 PROMENADE L ET N BULLUKIAN;200046977.0;69.0;84.0;171968
1890654;2020;693880302;Rockefeller-La Buire;125.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;16;41.568;2.598;2.977;125 RUE LAENNEC;200046977.0;69.0;84.0;172061
1890656;2020;693880302;Rockefeller-La Buire;107.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;36;116.738;3.243;2.977;107 RUE LAENNEC;200046977.0;69.0;84.0;172070
1890658;2020;693880302;Rockefeller-La Buire;78.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;33;109.626;3.322;2.977;78 RUE LAENNEC;200046977.0;69.0;84.0;172081
1890703;2020;693880202;Les Alouettes-Bachut;33.0;;RUE;LEO ET MAURICE TROUILHET;69123;Lyon;RESIDENTIEL;35;136.802;3.909;2.977;33 RUE LEO ET MAURICE TROUILHET;200046977.0;69.0;84.0;172324
1890711;2020;693880302;Rockefeller-La Buire;78.0;;RUE;LONGEFER;69123;Lyon;RESIDENTIEL;19;31.124;1.638;2.977;78 RUE LONGEFER;200046977.0;69.0;84.0;172371
1890712;2020;693880302;Rockefeller-La Buire;72.0;;RUE;LONGEFER;69123;Lyon;RESIDENTIEL;29;54.018;1.863;2.977;72 RUE LONGEFER;200046977.0;69.0;84.0;172373
1890785;2020;693880702;États-Unis;13.0;;RUE;LUDOVIC ARRACHART;69123;Lyon;RESIDENTIEL;23;32.443;1.411;2.977;13 RUE LUDOVIC ARRACHART;200046977.0;69.0;84.0;172501
1890847;2020;693880202;Les Alouettes-Bachut;128.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;28;83.193;2.971;2.977;128 RUE MARIUS BERLIET;200046977.0;69.0;84.0;172710
1890849;2020;693880104;Marius Berliet Nord;105.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;21;40.375;1.923;2.977;105 RUE MARIUS BERLIET;200046977.0;69.0;84.0;172717
1890851;2020;693880105;Marius Berliet Sud;104.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;13;56.49;4.345;2.977;104 RUE MARIUS BERLIET;200046977.0;69.0;84.0;172718
1890853;2020;693880104;Marius Berliet Nord;75.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;28;52.788;1.885;2.977;75 RUE MARIUS BERLIET;200046977.0;69.0;84.0;172729
1890859;2020;693880404;Mairie;85.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;18;30.713;1.706;2.977;85 RUE MARYSE BASTIE;200046977.0;69.0;84.0;172767
1890861;2020;693880303;Bataille;72.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;34;60.217;1.771;2.977;72 RUE MARYSE BASTIE;200046977.0;69.0;84.0;172775
1890863;2020;693880303;Bataille;54.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;20;35.271;1.764;2.977;54 RUE MARYSE BASTIE;200046977.0;69.0;84.0;172785
1890865;2020;693880301;Laennec;41.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;129;626.699;4.858;2.977;41 RUE MARYSE BASTIE;200046977.0;69.0;84.0;172789
1890867;2020;693880301;Laennec;37.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;97;456.07;4.702;2.977;37 RUE MARYSE BASTIE;200046977.0;69.0;84.0;172790
1891011;2020;693880204;Montplaisir Sud;7.0;B;RUE;NEUVE DE MONPLAISIR;69123;Lyon;RESIDENTIEL;18;37.161;2.064;2.977;7 B RUE NEUVE DE MONPLAISIR;200046977.0;69.0;84.0;173151
1891067;2020;693880802;Audibert-La Virotte;5.0;;IMPASSE;PAUL CAZENEUVE;69123;Lyon;RESIDENTIEL;11;42.881;3.898;2.977;5 IMPASSE PAUL CAZENEUVE;200046977.0;69.0;84.0;173426
1891069;2020;693880802;Audibert-La Virotte;3.0;;IMPASSE;PAUL CAZENEUVE;69123;Lyon;RESIDENTIEL;10;26.417;2.642;2.977;3 IMPASSE PAUL CAZENEUVE;200046977.0;69.0;84.0;173428
1891071;2020;693880802;Audibert-La Virotte;14.0;;RUE;PAUL CAZENEUVE;69123;Lyon;RESIDENTIEL;68;118.665;1.745;2.977;14 RUE PAUL CAZENEUVE;200046977.0;69.0;84.0;173445
1891077;2020;693880502;La Plaine;228.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;10;17.59;1.759;2.977;228 AVENUE PAUL SANTY;200046977.0;69.0;84.0;173477
1891079;2020;693880501;Pinel Santy;153.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;10;25.215;2.522;2.977;153 AVENUE PAUL SANTY;200046977.0;69.0;84.0;173494
1891081;2020;693880501;Pinel Santy;141.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;10;22.273;2.227;2.977;141 AVENUE PAUL SANTY;200046977.0;69.0;84.0;173500
1891083;2020;693880601;Langlet Santy;98.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;95;208.566;2.195;2.977;98 AVENUE PAUL SANTY;200046977.0;69.0;84.0;173514
1891085;2020;693880404;Mairie;63.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;25;59.064;2.363;2.977;63 AVENUE PAUL SANTY;200046977.0;69.0;84.0;173526
1891087;2020;693880404;Mairie;47.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;20;46.619;2.331;2.977;47 AVENUE PAUL SANTY;200046977.0;69.0;84.0;173534
1891089;2020;693880701;Le Bocage;46.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;11;41.545;3.777;2.977;46 AVENUE PAUL SANTY;200046977.0;69.0;84.0;173535
1891091;2020;693880701;Le Bocage;12.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;10;13.229;1.323;2.977;12 AVENUE PAUL SANTY;200046977.0;69.0;84.0;173545
1891093;2020;693880502;La Plaine;202.0;B;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;24;49.916;2.08;2.977;202 B AVENUE PAUL SANTY;200046977.0;69.0;84.0;173552
1891127;2020;693880602;Grange Rouge;49.0;;RUE;PHILIPPE FABIA;69123;Lyon;RESIDENTIEL;10;14.026;1.403;2.977;49 RUE PHILIPPE FABIA;200046977.0;69.0;84.0;173686
1891129;2020;693880602;Grange Rouge;33.0;;RUE;PHILIPPE FABIA;69123;Lyon;RESIDENTIEL;10;13.396;1.34;2.977;33 RUE PHILIPPE FABIA;200046977.0;69.0;84.0;173691
1891131;2020;693880602;Grange Rouge;27.0;;RUE;PHILIPPE FABIA;69123;Lyon;RESIDENTIEL;24;37.07;1.545;2.977;27 RUE PHILIPPE FABIA;200046977.0;69.0;84.0;173694
1891155;2020;693880802;Audibert-La Virotte;35.0;;RUE;PIERRE DELORE;69123;Lyon;RESIDENTIEL;22;22.715;1.032;2.977;35 RUE PIERRE DELORE;200046977.0;69.0;84.0;173846
1891179;2020;693880302;Rockefeller-La Buire;2.0;;RUE;PIERRE SONNERAT;69123;Lyon;RESIDENTIEL;12;34.743;2.895;2.977;2 RUE PIERRE SONNERAT;200046977.0;69.0;84.0;173942
1891183;2020;693880601;Langlet Santy;7.0;B;RUE;PIERRE VERGER;69123;Lyon;RESIDENTIEL;13;36.803;2.831;2.977;7 B RUE PIERRE VERGER;200046977.0;69.0;84.0;173983
1891185;2020;693880501;Pinel Santy;314.0;;BOULEVARD;PINEL;69123;Lyon;RESIDENTIEL;10;23.263;2.326;2.977;314 BOULEVARD PINEL;200046977.0;69.0;84.0;173984
1891312;2020;693880801;Moulin à Vent;180.0;;RUE;PROFESSEUR BEAUVISAGE;69123;Lyon;RESIDENTIEL;16;30.783;1.924;2.977;180 RUE PROFESSEUR BEAUVISAGE;200046977.0;69.0;84.0;174050
1891314;2020;693880801;Moulin à Vent;172.0;;RUE;PROFESSEUR BEAUVISAGE;69123;Lyon;RESIDENTIEL;17;26.597;1.565;2.977;172 RUE PROFESSEUR BEAUVISAGE;200046977.0;69.0;84.0;174054
1891316;2020;693880801;Moulin à Vent;158.0;;RUE;PROFESSEUR BEAUVISAGE;69123;Lyon;RESIDENTIEL;18;37.785;2.099;2.977;158 RUE PROFESSEUR BEAUVISAGE;200046977.0;69.0;84.0;174060
1891318;2020;693880601;Langlet Santy;121.0;;RUE;PROFESSEUR BEAUVISAGE;69123;Lyon;RESIDENTIEL;23;48.928;2.127;2.977;121 RUE PROFESSEUR BEAUVISAGE;200046977.0;69.0;84.0;174063
1891320;2020;693880701;Le Bocage;108.0;;RUE;PROFESSEUR BEAUVISAGE;69123;Lyon;RESIDENTIEL;14;39.284;2.806;2.977;108 RUE PROFESSEUR BEAUVISAGE;200046977.0;69.0;84.0;174068
1891328;2020;693880802;Audibert-La Virotte;26.0;;RUE;PROFESSEUR KLEINCLAUSZ;69123;Lyon;RESIDENTIEL;15;56.993;3.8;2.977;26 RUE PROFESSEUR KLEINCLAUSZ;200046977.0;69.0;84.0;174120
1891330;2020;693880802;Audibert-La Virotte;22.0;;RUE;PROFESSEUR KLEINCLAUSZ;69123;Lyon;RESIDENTIEL;10;39.495;3.95;2.977;22 RUE PROFESSEUR KLEINCLAUSZ;200046977.0;69.0;84.0;174122
1891344;2020;693880403;Genton-Ranvier;20.0;;RUE;PROFESSEUR RANVIER;69123;Lyon;RESIDENTIEL;12;54.862;4.572;2.977;20 RUE PROFESSEUR RANVIER;200046977.0;69.0;84.0;174178
1891346;2020;693880403;Genton-Ranvier;18.0;;RUE;PROFESSEUR RANVIER;69123;Lyon;RESIDENTIEL;12;42.236;3.52;2.977;18 RUE PROFESSEUR RANVIER;200046977.0;69.0;84.0;174179
1891354;2020;693880101;Jean Moulin;11.0;;RUE;PROFESSEUR ROLLET;69123;Lyon;RESIDENTIEL;15;43.433;2.896;2.977;11 RUE PROFESSEUR ROLLET;200046977.0;69.0;84.0;174211
1891356;2020;693880603;Viviani;41.0;;RUE;PROFESSEUR TAVERNIER;69123;Lyon;RESIDENTIEL;10;16.922;1.692;2.977;41 RUE PROFESSEUR TAVERNIER;200046977.0;69.0;84.0;174218
1891358;2020;693880603;Viviani;40.0;;RUE;PROFESSEUR TAVERNIER;69123;Lyon;RESIDENTIEL;24;37.2;1.55;2.977;40 RUE PROFESSEUR TAVERNIER;200046977.0;69.0;84.0;174219
1891360;2020;693880603;Viviani;38.0;;RUE;PROFESSEUR TAVERNIER;69123;Lyon;RESIDENTIEL;25;36.336;1.453;2.977;38 RUE PROFESSEUR TAVERNIER;200046977.0;69.0;84.0;174220
1891362;2020;693880603;Viviani;34.0;;RUE;PROFESSEUR TAVERNIER;69123;Lyon;RESIDENTIEL;24;30.535;1.272;2.977;34 RUE PROFESSEUR TAVERNIER;200046977.0;69.0;84.0;174222
1891364;2020;693880603;Viviani;32.0;;RUE;PROFESSEUR TAVERNIER;69123;Lyon;RESIDENTIEL;26;47.938;1.844;2.977;32 RUE PROFESSEUR TAVERNIER;200046977.0;69.0;84.0;174223
1891418;2020;693880702;États-Unis;10.0;;RUE;ROCHAMBEAU;69123;Lyon;RESIDENTIEL;24;31.618;1.317;2.977;10 RUE ROCHAMBEAU;200046977.0;69.0;84.0;174469
1891419;2020;693880702;États-Unis;8.0;;RUE;ROCHAMBEAU;69123;Lyon;RESIDENTIEL;23;22.171;0.964;2.977;8 RUE ROCHAMBEAU;200046977.0;69.0;84.0;174470
1891420;2020;693880702;États-Unis;4.0;;RUE;ROCHAMBEAU;69123;Lyon;RESIDENTIEL;22;21.562;0.98;2.977;4 RUE ROCHAMBEAU;200046977.0;69.0;84.0;174472
1891485;2020;693880102;Colbert;62.0;;RUE;SAINT GERVAIS;69123;Lyon;RESIDENTIEL;37;50.408;1.362;2.977;62 RUE SAINT GERVAIS;200046977.0;69.0;84.0;174764
1891487;2020;693880102;Colbert;26.0;;RUE;SAINT GERVAIS;69123;Lyon;RESIDENTIEL;17;31.816;1.872;2.977;26 RUE SAINT GERVAIS;200046977.0;69.0;84.0;174779
1891489;2020;693880101;Jean Moulin;23.0;;RUE;SAINT GERVAIS;69123;Lyon;RESIDENTIEL;16;28.405;1.775;2.977;23 RUE SAINT GERVAIS;200046977.0;69.0;84.0;174782
1891491;2020;693880101;Jean Moulin;11.0;B;RUE;SAINT GERVAIS;69123;Lyon;RESIDENTIEL;16;44.949;2.809;2.977;11 B RUE SAINT GERVAIS;200046977.0;69.0;84.0;174790
1891513;2020;693880104;Marius Berliet Nord;42.0;;RUE;SAINT MATHIEU;69123;Lyon;RESIDENTIEL;26;121.169;4.66;2.977;42 RUE SAINT MATHIEU;200046977.0;69.0;84.0;174870
1891515;2020;693880104;Marius Berliet Nord;37.0;;RUE;SAINT MATHIEU;69123;Lyon;RESIDENTIEL;55;276.977;5.036;2.977;37 RUE SAINT MATHIEU;200046977.0;69.0;84.0;174871
1891517;2020;693880202;Les Alouettes-Bachut;54.0;B;RUE;SAINT MATHIEU;69123;Lyon;RESIDENTIEL;17;118.522;6.972;2.977;54 B RUE SAINT MATHIEU;200046977.0;69.0;84.0;174881
1891519;2020;693880101;Jean Moulin;23.0;T;RUE;SAINT MATHIEU;69123;Lyon;RESIDENTIEL;15;34.478;2.299;2.977;23 T RUE SAINT MATHIEU;200046977.0;69.0;84.0;174883
1891521;2020;693880104;Marius Berliet Nord;38.0;;RUE;SAINT MAURICE;69123;Lyon;RESIDENTIEL;37;163.587;4.421;2.977;38 RUE SAINT MAURICE;200046977.0;69.0;84.0;174894
1891523;2020;693880104;Marius Berliet Nord;34.0;;RUE;SAINT MAURICE;69123;Lyon;RESIDENTIEL;25;159.719;6.389;2.977;34 RUE SAINT MAURICE;200046977.0;69.0;84.0;174897
1891539;2020;693880101;Jean Moulin;18.0;;RUE;SAINT NESTOR;69123;Lyon;RESIDENTIEL;16;50.264;3.142;2.977;18 RUE SAINT NESTOR;200046977.0;69.0;84.0;174977
1891541;2020;693880104;Marius Berliet Nord;17.0;;RUE;SAINT NESTOR;69123;Lyon;RESIDENTIEL;38;160.693;4.229;2.977;17 RUE SAINT NESTOR;200046977.0;69.0;84.0;174978
1891543;2020;693880101;Jean Moulin;11.0;;RUE;SAINT NESTOR;69123;Lyon;RESIDENTIEL;23;41.467;1.803;2.977;11 RUE SAINT NESTOR;200046977.0;69.0;84.0;174983
1891545;2020;693880101;Jean Moulin;3.0;;RUE;SAINT NESTOR;69123;Lyon;RESIDENTIEL;12;26.446;2.204;2.977;3 RUE SAINT NESTOR;200046977.0;69.0;84.0;174990
1891547;2020;693880101;Jean Moulin;32.0;B;RUE;SAINT NESTOR;69123;Lyon;RESIDENTIEL;23;41.218;1.792;2.977;32 B RUE SAINT NESTOR;200046977.0;69.0;84.0;174992
1891603;2020;693880104;Marius Berliet Nord;40.0;;RUE;SAINT ROMAIN;69123;Lyon;RESIDENTIEL;11;15.518;1.411;2.977;40 RUE SAINT ROMAIN;200046977.0;69.0;84.0;175039
1891604;2020;693880102;Colbert;9.0;;RUE;SAINT ROMAIN;69123;Lyon;RESIDENTIEL;16;34.627;2.164;2.977;9 RUE SAINT ROMAIN;200046977.0;69.0;84.0;175044
1891605;2020;693880102;Colbert;5.0;;RUE;SAINT ROMAIN;69123;Lyon;RESIDENTIEL;28;28.699;1.025;2.977;5 RUE SAINT ROMAIN;200046977.0;69.0;84.0;175046
1891606;2020;693880102;Colbert;4.0;;RUE;SAINT ROMAIN;69123;Lyon;RESIDENTIEL;21;44.922;2.139;2.977;4 RUE SAINT ROMAIN;200046977.0;69.0;84.0;175047
1891630;2020;693880102;Colbert;28.0;;RUE;SANTOS DUMONT;69123;Lyon;RESIDENTIEL;51;87.845;1.722;2.977;28 RUE SANTOS DUMONT;200046977.0;69.0;84.0;175235
1891631;2020;693880102;Colbert;22.0;;RUE;SANTOS DUMONT;69123;Lyon;RESIDENTIEL;25;37.242;1.49;2.977;22 RUE SANTOS DUMONT;200046977.0;69.0;84.0;175239
1891632;2020;693880102;Colbert;13.0;;RUE;SANTOS DUMONT;69123;Lyon;RESIDENTIEL;15;90.121;6.008;2.977;13 RUE SANTOS DUMONT;200046977.0;69.0;84.0;175244
1891633;2020;693880102;Colbert;6.0;;RUE;SANTOS DUMONT;69123;Lyon;RESIDENTIEL;17;30.06;1.768;2.977;6 RUE SANTOS DUMONT;200046977.0;69.0;84.0;175248
1891634;2020;693880102;Colbert;5.0;;RUE;SANTOS DUMONT;69123;Lyon;RESIDENTIEL;37;160.152;4.328;2.977;5 RUE SANTOS DUMONT;200046977.0;69.0;84.0;175249
1891808;2020;693880302;Rockefeller-La Buire;45.0;;RUE;THOMAS BLANCHET;69123;Lyon;RESIDENTIEL;34;68.714;2.021;2.977;45 RUE THOMAS BLANCHET;200046977.0;69.0;84.0;175609
1891810;2020;693880302;Rockefeller-La Buire;41.0;;RUE;THOMAS BLANCHET;69123;Lyon;RESIDENTIEL;33;122.772;3.72;2.977;41 RUE THOMAS BLANCHET;200046977.0;69.0;84.0;175611
1903871;2020;693880203;Montplaisir Nord;114.0;;CRS;ALBERT THOMAS;69123;Lyon;RESIDENTIEL;35;93.296;2.666;2.977;114 CRS ALBERT THOMAS;200046977.0;69.0;84.0;164087
1903873;2020;693880203;Montplaisir Nord;106.0;;CRS;ALBERT THOMAS;69123;Lyon;RESIDENTIEL;20;58.492;2.925;2.977;106 CRS ALBERT THOMAS;200046977.0;69.0;84.0;164092
1903874;2020;693880203;Montplaisir Nord;102.0;;CRS;ALBERT THOMAS;69123;Lyon;RESIDENTIEL;19;70.142;3.692;2.977;102 CRS ALBERT THOMAS;200046977.0;69.0;84.0;164095
1903876;2020;693880101;Jean Moulin;42.0;;CRS;ALBERT THOMAS;69123;Lyon;RESIDENTIEL;29;162.045;5.588;2.977;42 CRS ALBERT THOMAS;200046977.0;69.0;84.0;164102
1903878;2020;693880101;Jean Moulin;30.0;;CRS;ALBERT THOMAS;69123;Lyon;RESIDENTIEL;14;32.84;2.346;2.977;30 CRS ALBERT THOMAS;200046977.0;69.0;84.0;164109
1903881;2020;693880203;Montplaisir Nord;12.0;;PLACE;AMBROISE COURTOIS;69123;Lyon;RESIDENTIEL;12;43.991;3.666;2.977;12 PLACE AMBROISE COURTOIS;200046977.0;69.0;84.0;164129
1903882;2020;693880403;Genton-Ranvier;59.0;;BOULEVARD;AMBROISE PARE;69123;Lyon;RESIDENTIEL;27;101.301;3.752;2.977;59 BOULEVARD AMBROISE PARE;200046977.0;69.0;84.0;164133
1903907;2020;693880202;Les Alouettes-Bachut;42.0;;RUE;ANTOINE LUMIERE;69123;Lyon;RESIDENTIEL;26;65.347;2.513;2.977;42 RUE ANTOINE LUMIERE;200046977.0;69.0;84.0;164338
1903908;2020;693880202;Les Alouettes-Bachut;6.0;;RUE;ANTOINE LUMIERE;69123;Lyon;RESIDENTIEL;21;133.29;6.347;2.977;6 RUE ANTOINE LUMIERE;200046977.0;69.0;84.0;164352
1903909;2020;693880701;Le Bocage;20.0;;RUE;ANTOINE PERICAUD;69123;Lyon;RESIDENTIEL;10;27.443;2.744;2.977;20 RUE ANTOINE PERICAUD;200046977.0;69.0;84.0;164357
1903917;2020;693880901;Petite Guille;11.0;;RUE;AUDIBERT ET LAVIROTTE;69123;Lyon;RESIDENTIEL;17;38.404;2.259;2.977;11 RUE AUDIBERT ET LAVIROTTE;200046977.0;69.0;84.0;164425
1903919;2020;693880105;Marius Berliet Sud;2.0;;RUE;AUDIBERT ET LAVIROTTE;69123;Lyon;RESIDENTIEL;30;103.304;3.443;2.977;2 RUE AUDIBERT ET LAVIROTTE;200046977.0;69.0;84.0;164431
1903986;2020;693880303;Bataille;134.0;;RUE;BATAILLE;69123;Lyon;RESIDENTIEL;10;22.596;2.26;2.977;134 RUE BATAILLE;200046977.0;69.0;84.0;164643
1903987;2020;693880301;Laennec;87.0;;RUE;BATAILLE;69123;Lyon;RESIDENTIEL;15;18.012;1.201;2.977;87 RUE BATAILLE;200046977.0;69.0;84.0;164650
1903988;2020;693880303;Bataille;78.0;;RUE;BATAILLE;69123;Lyon;RESIDENTIEL;23;29.305;1.274;2.977;78 RUE BATAILLE;200046977.0;69.0;84.0;164652
1903989;2020;693880303;Bataille;75.0;;RUE;BATAILLE;69123;Lyon;RESIDENTIEL;37;53.93;1.458;2.977;75 RUE BATAILLE;200046977.0;69.0;84.0;164655
1904026;2020;693880202;Les Alouettes-Bachut;3.0;;IMPASSE;BERCHET;69123;Lyon;RESIDENTIEL;11;20.414;1.856;2.977;3 IMPASSE BERCHET;200046977.0;69.0;84.0;164827
1904028;2020;693880701;Le Bocage;338.0;;AVENUE;BERTHELOT;69123;Lyon;RESIDENTIEL;10;27.942;2.794;2.977;338 AVENUE BERTHELOT;200046977.0;69.0;84.0;164837
1904030;2020;693880701;Le Bocage;318.0;;AVENUE;BERTHELOT;69123;Lyon;RESIDENTIEL;16;44.164;2.76;2.977;318 AVENUE BERTHELOT;200046977.0;69.0;84.0;164845
1904032;2020;693880701;Le Bocage;316.0;;AVENUE;BERTHELOT;69123;Lyon;RESIDENTIEL;17;57.425;3.378;2.977;316 AVENUE BERTHELOT;200046977.0;69.0;84.0;164847
1904034;2020;693880802;Audibert-La Virotte;304.0;;AVENUE;BERTHELOT;69123;Lyon;RESIDENTIEL;10;32.961;3.296;2.977;304 AVENUE BERTHELOT;200046977.0;69.0;84.0;164849
1904036;2020;693880802;Audibert-La Virotte;282.0;;AVENUE;BERTHELOT;69123;Lyon;RESIDENTIEL;17;57.236;3.367;2.977;282 AVENUE BERTHELOT;200046977.0;69.0;84.0;164855
1904038;2020;693880105;Marius Berliet Sud;269.0;;AVENUE;BERTHELOT;69123;Lyon;RESIDENTIEL;14;44.899;3.207;2.977;269 AVENUE BERTHELOT;200046977.0;69.0;84.0;164862
1904040;2020;693880105;Marius Berliet Sud;267.0;;AVENUE;BERTHELOT;69123;Lyon;RESIDENTIEL;14;34.99;2.499;2.977;267 AVENUE BERTHELOT;200046977.0;69.0;84.0;164863
1904042;2020;693880105;Marius Berliet Sud;263.0;;AVENUE;BERTHELOT;69123;Lyon;RESIDENTIEL;16;36.997;2.312;2.977;263 AVENUE BERTHELOT;200046977.0;69.0;84.0;164865
1904044;2020;693880105;Marius Berliet Sud;215.0;;AVENUE;BERTHELOT;69123;Lyon;RESIDENTIEL;85;151.905;1.787;2.977;215 AVENUE BERTHELOT;200046977.0;69.0;84.0;164870
1904145;2020;693880902;Grand Trou;9.0;;IMPASSE;CATON;69123;Lyon;RESIDENTIEL;12;13.988;1.166;2.977;9 IMPASSE CATON;200046977.0;69.0;84.0;165339
1904146;2020;693880902;Grand Trou;2.0;;IMPASSE;CATON;69123;Lyon;RESIDENTIEL;14;76.332;5.452;2.977;2 IMPASSE CATON;200046977.0;69.0;84.0;165343
1904150;2020;693880903;Montagny-Saint-Jean de Dieu;172.0;;RUE;CHALLEMEL LACOUR;69123;Lyon;RESIDENTIEL;20;92.24;4.612;2.977;172 RUE CHALLEMEL LACOUR;200046977.0;69.0;84.0;165360
1904151;2020;693880903;Montagny-Saint-Jean de Dieu;153.0;;RUE;CHALLEMEL LACOUR;69123;Lyon;RESIDENTIEL;16;63.364;3.96;2.977;153 RUE CHALLEMEL LACOUR;200046977.0;69.0;84.0;165369
1904152;2020;693880903;Montagny-Saint-Jean de Dieu;151.0;;RUE;CHALLEMEL LACOUR;69123;Lyon;RESIDENTIEL;18;102.35;5.686;2.977;151 RUE CHALLEMEL LACOUR;200046977.0;69.0;84.0;165371
1904153;2020;693880903;Montagny-Saint-Jean de Dieu;148.0;;RUE;CHALLEMEL LACOUR;69123;Lyon;RESIDENTIEL;23;121.218;5.27;2.977;148 RUE CHALLEMEL LACOUR;200046977.0;69.0;84.0;165374
1904154;2020;693880903;Montagny-Saint-Jean de Dieu;145.0;;RUE;CHALLEMEL LACOUR;69123;Lyon;RESIDENTIEL;18;93.82;5.212;2.977;145 RUE CHALLEMEL LACOUR;200046977.0;69.0;84.0;165377
1904155;2020;693880903;Montagny-Saint-Jean de Dieu;121.0;;RUE;CHALLEMEL LACOUR;69123;Lyon;RESIDENTIEL;18;108.888;6.049;2.977;121 RUE CHALLEMEL LACOUR;200046977.0;69.0;84.0;165392
1907919;2020;693880402;La Trinité-Mermoz;14.0;;RUE;COMMANDANT CAROLINE AIGLE;69123;Lyon;RESIDENTIEL;28;67.808;2.422;2.977;14 RUE COMMANDANT CAROLINE AIGLE;200046977.0;69.0;84.0;165746
1907931;2020;693880902;Grand Trou;81.0;;RUE;CROIX BARRET;69123;Lyon;RESIDENTIEL;15;23.967;1.598;2.977;81 RUE CROIX BARRET;200046977.0;69.0;84.0;165846
1908072;2020;693880903;Montagny-Saint-Jean de Dieu;36.0;;RUE;DE CHAMPAGNEUX;69123;Lyon;RESIDENTIEL;19;132.213;6.959;2.977;36 RUE DE CHAMPAGNEUX;200046977.0;69.0;84.0;166236
